stat,overlap
-0.017490218266510326,0.1885433754942485
-0.021062121950976138,0.26743294719154953
-0.01569464209910618,0.2826206484419039
-0.030456687220167714,0.24316800451729598
-0.02168844371393757,0.2432117667744707
-0.03773753869736402,0.19168917261701587
-0.01676764981722351,0.19221739710491526
-0.011409785013604718,0.228847747930312
-0.020861812550717198,0.2870390763274985
-0.007625635396503241,0.2433386439345863
-0.02001371427646123,0.29146451373999865
-0.015130442181054977,0.20790336061110287
-0.03440729936280114,0.24205387747343085
-0.019236714362474178,0.26352675656583224
-0.016904581394042068,0.22668881748413022
-0.037858117755225275,0.3638927344330513
-0.022574998539437303,0.27578374236777675
-0.03324958151119956,0.22871118849034072
-0.0019717049411014384,0.2249923758115895
-0.005355245754791015,0.3174160672769627
-0.03486086979784938,0.19767626437316171
-0.03955531009713951,0.23300443622402123
0.0027312973818044393,0.23941128704359652
-0.028165364372233107,0.1843189704120733
-0.012484229308780789,0.24670685425869252
-0.01804254349510706,0.24144565929251893
-0.04021348636720768,0.22811440095225446
-0.018893372498234553,0.3493318500494108
-0.015563569016129796,0.2124645531611252
-0.012654555661290702,0.17206283135449396
-0.014060946891039393,0.21744873474802717
-0.02650491130066334,0.23296615327093867
-0.04267158960369192,0.25729604440333004
-0.038263837212893045,0.21254669936320292
-0.0017948774679472142,0.22476228225521613
-0.02529113012948735,0.21269249750298377
-0.001262306522184136,0.20477286209621423
-0.02330868029062401,0.26445929305742866
-0.026964932309819164,0.2645924386876653
-0.010553831170684742,0.2093046977658947
-0.021681519204108032,0.2558310058329806
-0.0022045095394263646,0.22627825578184865
-0.009196551456890889,0.26432225433222883
-0.0074707097168857164,0.2920009066048826
-0.03241139172820072,0.2899585534219483
-0.041816547319675115,0.2568657126378203
-0.016648448315763384,0.2410831905572909
-0.0025545109695519906,0.26672411444009503
-0.031038576780505343,0.258933697498373
0.017001134157551428,0.18230321911638842
-0.034563318276365024,0.25306303178314205
-0.01694474954145217,0.18296864672111063
-0.018084159392482747,0.22554012191264647
-0.02466518452570144,0.19147065624000612
-0.023558910745638033,0.22615372942893003
0.012460314704583277,0.1862950820329599
-0.03391581387399178,0.27172121882806466
-0.01832324795047092,0.2727163181046329
-0.01859695856475776,0.21018522569410814
-0.027778467737623155,0.21123563420249034
-0.031140856706810636,0.2652075409418561
-0.037883073911963806,0.2514010550329974
-0.0067605080933638454,0.2360874274748499
-0.014297032547584328,0.19197697740897213
-0.014449462116731258,0.2426005899437964
-0.018369932848960335,0.17160938832495823
-0.0030589313797323866,0.23515498456579828
0.001337369822156374,0.20278771391184516
-0.02144198823133631,0.24836362741519585
-0.016632154002147233,0.22196844459263204
0.0011390955104413419,0.3214714129793835
-0.03305331689027658,0.2813911559364693
-0.028727639118099706,0.2235826473790608
-0.02578366300369889,0.24384436223156766
-0.030479823434689,0.23037542873572037
-0.01813544072334252,0.1856153668827718
